Date,Open,High,Low,Close,Volume
12-03-2025,3885.93,3992.28,3885.93,3992.28,129973900
13-03-2025,4041.37,4041.37,3853.2,3877.75,176286000
14-03-2025,3795.94,3926.83,3795.94,3877.75,154331400
17-03-2025,3877.75,3902.29,3812.3,3828.66,135692800
18-03-2025,3828.66,3836.84,3517.79,3705.95,387565100
19-03-2025,3705.95,3845.02,3632.32,3828.66,273084900
20-03-2025,3894.11,3902.29,3771.4,3779.58,138209700
21-03-2025,3763.21,3771.4,3583.23,3607.78,374396400
24-03-2025,3558.69,3705.95,3476.88,3648.68,319017400
25-03-2025,3681.41,3935.01,3681.41,3877.75,313034100
26-03-2025,4074.09,4233.62,4033.18,4213.16,582172700
27-03-2025,4213.16,4294.97,4131.36,4254.07,301025300
08-04-2025,3681.41,3951.38,3681.41,3820.48,738455000
09-04-2025,3787.76,3918.65,3787.76,3853.2,316821100
10-04-2025,4254.07,4274.52,4065.91,4110.9,559966600
11-04-2025,4090.45,4233.62,4049.55,4172.26,384917500
14-04-2025,4186.83,4276.87,4186.83,4276.87,423716000
15-04-2025,4321.89,4339.9,4240.86,4240.86,230981700
16-04-2025,4267.87,4276.87,4132.81,4168.82,201660000
17-04-2025,4168.82,4195.84,4114.8,4141.81,165381400
21-04-2025,4141.81,4177.83,4105.8,4150.82,83034600
22-04-2025,4150.82,4249.86,4132.81,4249.86,126426200
23-04-2025,4303.88,4411.93,4267.87,4411.93,273395600
24-04-2025,4456.95,4524.48,4375.91,4402.93,282970000
25-04-2025,4465.95,4465.95,4411.93,4411.93,134208400
28-04-2025,4456.95,4483.96,4402.93,4429.94,90697900
29-04-2025,4438.94,4456.95,4393.92,4447.95,108857600
30-04-2025,4411.93,4429.94,4330.9,4402.93,278360600
02-05-2025,4483.96,4483.96,4420.93,4465.95,146800800
05-05-2025,4492.97,4592.01,4465.95,4483.96,154073100
06-05-2025,4524.48,4546.99,4483.96,4483.96,120165500
07-05-2025,4546.99,4546.99,4456.95,4456.95,100674600
08-05-2025,4465.95,4524.48,4312.89,4312.89,205199700
09-05-2025,4312.89,4348.9,4276.87,4294.88,164014200
14-05-2025,4402.93,4546.99,4393.92,4546.99,342468200
15-05-2025,4569.5,4862.13,4546.99,4794.6,300147300
16-05-2025,4884.64,4929.66,4682.05,4929.66,229382100
19-05-2025,4907.15,5019.7,4862.13,4974.68,191440600
20-05-2025,4952.17,4997.19,4817.11,4862.13,145525700
21-05-2025,4862.13,4997.19,4839.62,4907.15,167239400
22-05-2025,4907.15,4952.17,4862.13,4907.15,137585600
23-05-2025,4907.15,4929.66,4839.62,4884.64,67336400
26-05-2025,4884.64,4929.66,4772.09,4929.66,102960800
27-05-2025,4952.17,4952.17,4862.13,4862.13,86083800
28-05-2025,4862.13,4884.64,4772.09,4772.09,190669100
02-06-2025,4682.05,4727.07,4524.48,4569.5,373474500
03-06-2025,4592.01,4614.52,4456.95,4546.99,169321800
04-06-2025,4614.52,4614.52,4483.96,4524.48,139577800
05-06-2025,4546.99,4569.5,4501.97,4569.5,69179700
10-06-2025,4569.5,4727.07,4569.5,4727.07,158265000
11-06-2025,4772.09,4772.09,4637.03,4682.05,90666100
12-06-2025,4704.56,4704.56,4614.52,4659.54,72423700
13-06-2025,4659.54,4727.07,4592.01,4637.03,128071000
16-06-2025,4637.03,4682.05,4592.01,4637.03,61695600
17-06-2025,4659.54,4704.56,4592.01,4592.01,70657700
18-06-2025,4569.5,4592.01,4524.48,4569.5,53353000
19-06-2025,4546.99,4546.99,4420.93,4474.96,114769600
20-06-2025,4447.95,4492.97,4348.9,4438.94,301154300
23-06-2025,4384.92,4438.94,4321.89,4429.94,119439200
24-06-2025,4546.99,4614.52,4524.48,4524.48,126563900
25-06-2025,4524.48,4546.99,4393.92,4393.92,139963400
26-06-2025,4456.95,4524.48,4420.93,4524.48,94704500
30-06-2025,4546.99,4546.99,4393.92,4393.92,220479900
01-07-2025,4411.93,4420.93,4240.86,4276.87,319875800
02-07-2025,4258.86,4294.88,4240.86,4294.88,159152200
03-07-2025,4303.88,4366.91,4249.86,4267.87,103849000
04-07-2025,4276.87,4312.89,4231.85,4267.87,104170500
07-07-2025,4267.87,4276.87,4213.84,4267.87,120538300
08-07-2025,4240.86,4276.87,4231.85,4249.86,132853800
09-07-2025,4249.86,4285.88,4204.84,4240.86,110198500
10-07-2025,4276.87,4348.9,4258.86,4339.9,160889700
11-07-2025,4366.91,4492.97,4348.9,4474.96,219980300
14-07-2025,4483.96,4492.97,4204.84,4222.85,429438700
15-07-2025,4231.85,4267.87,4222.85,4231.85,206958200
16-07-2025,4258.86,4285.88,4213.84,4222.85,323831100
17-07-2025,4231.85,4249.86,4213.84,4249.86,120304000
18-07-2025,4285.88,4330.9,4249.86,4267.87,161262400
21-07-2025,4294.88,4294.88,4213.84,4213.84,103387400
22-07-2025,4213.84,4240.86,4186.83,4195.84,132984400
23-07-2025,4195.84,4222.85,4195.84,4213.84,115298400
24-07-2025,4222.85,4357.91,4213.84,4321.89,273623100
25-07-2025,4321.89,4321.89,4222.85,4222.85,88471700
28-07-2025,4258.86,4276.87,4222.85,4231.85,112048900
29-07-2025,4231.85,4249.86,4222.85,4240.86,74422700
30-07-2025,4240.86,4249.86,4159.82,4159.82,141263400
31-07-2025,4150.82,4177.83,4060.78,4060.78,155903600
01-08-2025,4114.8,4150.82,4060.78,4078.78,157949900
04-08-2025,4078.78,4168.82,4060.78,4159.82,174404800
05-08-2025,4222.85,4303.88,4195.84,4276.87,277668300
06-08-2025,4276.87,4276.87,4222.85,4231.85,79277900
07-08-2025,4267.87,4267.87,4213.84,4213.84,61453100
08-08-2025,4213.84,4231.85,4195.84,4204.84,71516700
11-08-2025,4240.86,4303.88,4231.85,4249.86,105204200
12-08-2025,4294.88,4429.94,4276.87,4420.94,301599000
13-08-2025,4438.94,4474.96,4375.92,4384.92,180844900
14-08-2025,4420.93,4438.94,4357.91,4366.91,109457100
15-08-2025,4402.93,4438.94,4366.91,4366.91,126685400
19-08-2025,4375.92,4384.92,4303.88,4321.89,116454000
20-08-2025,4312.89,4456.95,4303.88,4456.95,144622900
21-08-2025,4456.95,4456.95,4375.91,4411.93,132019200
22-08-2025,4429.94,4429.94,4384.92,4402.93,73104500
25-08-2025,4456.95,4483.96,4429.94,4456.95,149580800
26-08-2025,4456.95,4456.95,4375.91,4411.93,308891700
27-08-2025,4357.91,4393.92,4321.89,4321.89,113576300
28-08-2025,4312.89,4366.91,4294.88,4294.88,111707400
29-08-2025,4249.86,4276.87,4195.84,4258.86,176485100
01-09-2025,4096.79,4204.84,4015.76,4141.81,320335300
02-09-2025,4150.82,4204.84,4105.8,4114.8,150045600
03-09-2025,4159.82,4195.84,4114.8,4159.82,131617900
04-09-2025,4168.82,4213.84,4159.82,4213.84,88735300
08-09-2025,4276.87,4276.87,4015.76,4042.77,200234500
09-09-2025,4006.75,4033.77,3880.7,3880.7,509366600
10-09-2025,3925.72,3979.74,3916.71,3961.73,293494200
11-09-2025,4033.77,4087.79,4006.75,4033.77,366697800
12-09-2025,4051.77,4096.79,4033.77,4069.78,216960200
15-09-2025,4096.79,4177.83,4069.78,4078.78,231346000
16-09-2025,4114.8,4114.8,4015.76,4033.77,122027400
17-09-2025,4033.77,4069.78,3997.75,4060.78,232702500
18-09-2025,4087.79,4096.79,3979.74,3979.74,177560100
19-09-2025,3916.71,3979.74,3898.71,3943.73,235975900
22-09-2025,3970.74,3979.74,3925.72,3979.74,107176100
23-09-2025,3952.73,3988.75,3934.72,3970.74,90675500
24-09-2025,3970.74,3988.75,3952.73,3952.73,85439100
25-09-2025,3961.73,3970.74,3925.72,3925.72,73946900
26-09-2025,3916.71,3988.75,3916.71,3979.74,86572900
29-09-2025,3979.74,3988.75,3961.73,3961.73,63753600
30-09-2025,3979.74,4006.75,3943.73,3961.73,108639600
01-10-2025,3925.72,3961.73,3916.71,3943.73,92265100
02-10-2025,3970.74,3997.75,3925.72,3925.72,93387400
03-10-2025,3934.72,3943.73,3871.69,3880.7,102459100
06-10-2025,3889.7,3898.71,3835.68,3835.68,96040500
07-10-2025,3835.68,3889.7,3826.67,3862.69,100237500
08-10-2025,3853.69,3862.69,3790.66,3826.67,97466800
09-10-2025,3817.67,4006.75,3781.65,3952.73,183242600
10-10-2025,3970.74,3979.74,3826.67,3826.67,139911200
13-10-2025,3790.66,3817.67,3781.66,3808.67,79178600
14-10-2025,3799.66,3844.68,3682.61,3682.61,188507000
15-10-2025,3700.62,3727.63,3610.58,3646.6,270562400
16-10-2025,3646.6,3736.64,3646.6,3682.61,125979600
17-10-2025,3700.62,3700.62,3628.59,3646.6,247510000
20-10-2025,3709.62,3889.7,3664.6,3871.69,331939200
21-10-2025,3916.71,3952.73,3871.69,3916.71,230858900
22-10-2025,3916.71,4015.76,3862.69,3898.71,216261300
23-10-2025,3880.7,3997.75,3880.7,3988.75,202102500
24-10-2025,3943.73,4132.81,3943.73,4096.79,350420300
27-10-2025,4132.81,4141.81,3970.74,4024.76,245576100
28-10-2025,4042.77,4060.78,3997.75,4060.78,174666600
29-10-2025,4051.77,4186.83,4042.77,4186.83,176978800
30-10-2025,4204.84,4348.9,4186.83,4321.89,390256000
31-10-2025,4312.89,4321.89,4249.86,4249.86,227378000
03-11-2025,4240.86,4285.88,4231.85,4285.88,129834200
04-11-2025,4285.88,4312.89,4249.86,4258.86,136412400
05-11-2025,4222.85,4294.88,4213.84,4294.88,102878900
06-11-2025,4312.89,4312.89,4276.87,4276.87,57932600
07-11-2025,4276.87,4303.88,4267.87,4276.87,58845500
10-11-2025,4312.89,4312.89,4258.86,4258.86,88738200
11-11-2025,4267.87,4276.87,4150.82,4213.84,168794500
12-11-2025,4213.84,4312.89,4213.84,4285.88,138539800
13-11-2025,4285.88,4285.88,4222.85,4231.85,108100300
14-11-2025,4222.85,4276.87,4213.84,4276.87,73479600
17-11-2025,4303.88,4366.91,4294.88,4339.9,136477100
18-11-2025,4330.9,4366.91,4303.88,4312.89,127022100
19-11-2025,4339.9,4366.91,4321.89,4366.91,107585700
20-11-2025,4447.95,4492.97,4411.93,4447.95,234717700
21-11-2025,4447.95,4474.96,4411.93,4456.95,142452600
24-11-2025,4420.93,4592.01,4384.92,4592.01,303252000
25-11-2025,4569.5,4592.01,4456.95,4524.48,169379300
26-11-2025,4524.48,4524.48,4465.95,4524.48,128492000
27-11-2025,4524.48,4524.48,4366.91,4375.92,170213000
28-11-2025,4321.89,4393.92,4321.89,4348.9,128777200
01-12-2025,4366.91,4420.93,4339.9,4375.92,58603700
02-12-2025,4429.94,4447.95,4339.9,4366.91,104013500
03-12-2025,4366.91,4429.94,4339.9,4393.92,102556300
04-12-2025,4438.94,4447.95,4393.92,4429.94,59392600
05-12-2025,4447.95,4447.95,4384.92,4411.93,53969200
08-12-2025,4456.95,4465.95,4420.93,4456.95,62947600
09-12-2025,4474.96,4483.96,4384.92,4402.93,134575200
10-12-2025,4456.95,4474.96,4384.92,4474.96,96005900
11-12-2025,4501.97,4546.99,4348.9,4456.95,151956700
12-12-2025,4483.96,4483.96,4339.9,4339.9,111830600
15-12-2025,4339.9,4524.48,4312.89,4492.97,122451500
16-12-2025,4524.48,4546.99,4429.94,4501.97,137373200
17-12-2025,4492.97,4524.48,4465.95,4524.48,94254100
18-12-2025,4524.48,4659.54,4524.48,4637.03,150669000
19-12-2025,4659.54,4682.05,4592.01,4659.54,161960800
22-12-2025,4659.54,4682.05,4524.48,4592.01,93615600
23-12-2025,4546.99,4592.01,4501.97,4546.99,44307700
24-12-2025,4524.48,4592.01,4524.48,4546.99,40272500
29-12-2025,4569.5,4637.03,4546.99,4569.5,55697500
30-12-2025,4569.5,4637.03,4546.99,4592.01,74077800
02-01-2026,4614.52,4637.03,4524.48,4569.5,59263700
05-01-2026,4569.5,4592.01,4524.48,4546.99,108458200
06-01-2026,4583.73,4583.73,4482.69,4482.69,180600600
07-01-2026,4491.87,4501.06,4409.2,4418.39,284261700
08-01-2026,4427.57,4482.69,4418.39,4418.39,108534300
09-01-2026,4427.57,4445.95,4372.46,4372.46,104703800
12-01-2026,4390.83,4455.13,4335.72,4381.64,118384500
13-01-2026,4409.2,4445.95,4390.83,4427.57,93419500
14-01-2026,4445.95,4455.13,4381.64,4445.95,114314800
15-01-2026,4445.95,4661.81,4436.76,4583.73,245024400
19-01-2026,4615.88,4684.78,4574.55,4592.92,197645100
20-01-2026,4592.92,4661.81,4583.73,4615.88,93803800
21-01-2026,4615.88,4615.88,4528.62,4583.73,117548600
22-01-2026,4583.73,4615.88,4528.62,4574.55,145002200
23-01-2026,4574.55,4592.92,4473.5,4583.73,116237200
26-01-2026,4510.25,4565.36,4473.5,4510.25,225443300
27-01-2026,4464.32,4510.25,4409.2,4418.39,160620600
28-01-2026,4197.93,4418.39,4050.95,4188.74,643802800
29-01-2026,4060.14,4262.23,3738.64,4253.04,907054600
30-01-2026,4317.34,4482.69,4253.04,4427.57,343393600
02-02-2026,4501.06,4519.43,4326.53,4409.2,290622800
03-02-2026,4436.76,4455.13,4326.53,4436.76,169775800
04-02-2026,4464.32,4615.88,4436.76,4592.92,232816800
05-02-2026,4638.85,4684.78,4592.92,4638.85,209505400
06-02-2026,4546.99,4638.85,4491.87,4638.85,278775900
09-02-2026,4638.85,4661.81,4546.99,4592.92,177079900
10-02-2026,4592.92,4684.78,4583.73,4684.78,177110700
11-02-2026,4661.81,4684.78,4583.73,4615.88,201135900
12-02-2026,4615.88,4661.81,4592.92,4661.81,121407500
13-02-2026,4638.85,4661.81,4565.36,4661.81,157236900
18-02-2026,4661.81,4845.53,4638.85,4845.53,212076100
19-02-2026,4845.53,4868.49,4638.85,4661.81,133827800
20-02-2026,4684.78,4753.67,4638.85,4707.74,88563800
23-02-2026,4730.71,4845.53,4730.71,4845.53,131077800
24-02-2026,4845.53,4937.39,4822.57,4937.39,203553200
25-02-2026,4914.42,4937.39,4868.49,4868.49,147700600
26-02-2026,4914.42,4914.42,4776.64,4891.46,120621100
27-02-2026,4891.46,4914.42,4845.53,4845.53,206461200
02-03-2026,4707.74,4753.67,4638.85,4661.81,168721700
03-03-2026,4684.78,4753.67,4638.85,4684.78,106384700
04-03-2026,4638.85,4661.81,4473.5,4574.55,294487200
05-03-2026,4615.88,4707.74,4592.92,4707.74,133690000
06-03-2026,4661.81,4684.78,4546.99,4574.55,127625100
09-03-2026,4409.2,4473.5,4390.83,4427.57,217673200
10-03-2026,4519.43,4583.73,4464.32,4510.25,124581800
11-03-2026,4528.62,4565.36,4482.69,4482.69,86606500
12-03-2026,4473.5,4574.55,4473.5,4556.18,85989900
13-03-2026,4501.06,4519.43,4363.27,4363.27,187462500
16-03-2026,4344.9,4354.09,4253.04,4317.34,149035900
17-03-2026,4363.27,4390.83,4326.53,4344.9,274977700
25-03-2026,4271.41,4565.36,4271.41,4565.36,389331300
26-03-2026,4565.36,4574.55,4445.95,4445.95,120735200
27-03-2026,4445.95,4473.5,4372.46,4372.46,73158700
30-03-2026,4326.53,4363.27,4308.16,4317.34,110819500
31-03-2026,4326.53,4400.02,4317.34,4335.72,184777500
01-04-2026,4409.2,4436.76,4298.97,4335.72,162832600
02-04-2026,4335.72,4344.9,4262.23,4271.41,109496300
06-04-2026,4271.41,4317.34,4225.49,4234.67,60887500
07-04-2026,4225.49,4234.67,4133.63,4142.81,190831700
08-04-2026,4289.79,4317.34,4253.04,4289.79,169872400
09-04-2026,4271.41,4271.41,4197.93,4197.93,128431200
10-04-2026,4207.11,4317.34,4207.11,4289.79,103583800
13-04-2026,4262.23,4280.6,4225.49,4225.49,103202100
14-04-2026,4289.79,4335.72,4271.41,4326.53,135501000
15-04-2026,4363.27,4381.64,4262.23,4271.41,104621600
16-04-2026,4298.97,4298.97,4243.86,4262.23,120500900
17-04-2026,4289.79,4317.34,4207.11,4243.86,125867600
20-04-2026,4262.23,4289.79,4216.3,4243.86,104938900
21-04-2026,4234.67,4317.34,4234.67,4317.34,120070400
22-04-2026,4317.34,4381.64,4317.34,4363.27,113814200
23-04-2026,4372.46,4381.64,4253.04,4253.04,133792200
24-04-2026,4253.04,4253.04,4124.44,4133.63,218703100
27-04-2026,4133.63,4142.81,4005.03,4041.77,257209000
28-04-2026,4060.14,4115.26,3995.84,4069.33,246361500
29-04-2026,4078.51,4161.18,4069.33,4069.33,201458600
30-04-2026,4069.33,4087.7,4014.21,4032.58,186960200
04-05-2026,4069.33,4106.07,4050.95,4060.14,166294600
05-05-2026,4060.14,4197.93,4050.95,4124.44,186702000
06-05-2026,4161.18,4179.56,4115.26,4142.81,156255400
07-05-2026,4197.93,4262.23,4179.56,4262.23,262269600
08-05-2026,4271.41,4326.53,4243.86,4253.04,369212800
11-05-2026,4310.0,4340.0,4250.0,4250.0,424518900
12-05-2026,4270.0,4270.0,4190.0,4240.0,221247900
13-05-2026,4230.0,4250.0,4190.0,4200.0,192288300
14-05-2026,4200.0,4200.0,4200.0,4200.0,0
15-05-2026,4200.0,4200.0,4200.0,4200.0,0
18-05-2026,4170.0,4170.0,4080.0,4130.0,316067300
19-05-2026,4130.0,4260.0,4100.0,4130.0,306901800
20-05-2026,4150.0,4290.0,4110.0,4230.0,308468000
21-05-2026,4280.0,4280.0,4130.0,4170.0,137461700
22-05-2026,4140.0,4150.0,4040.0,4120.0,190022900
25-05-2026,4160.0,4300.0,4130.0,4220.0,235113500
26-05-2026,4210.0,4220.0,4130.0,4130.0,181583300
27-05-2026,4130.0,4130.0,4130.0,4130.0,0
28-05-2026,4130.0,4130.0,4130.0,4130.0,0
29-05-2026,4120.0,4190.0,4080.0,4080.0,442625300
02-06-2026,4090.0,4190.0,4090.0,4170.0,261911500
03-06-2026,4200.0,4200.0,4020.0,4050.0,287274100
04-06-2026,4050.0,4060.0,3930.0,3970.0,328529500
05-06-2026,3900.0,3950.0,3820.0,3840.0,320689600
08-06-2026,3810.0,3900.0,3700.0,3710.0,387103400
09-06-2026,3650.0,4090.0,3650.0,4090.0,484957600
10-06-2026,4100.0,4260.0,4050.0,4260.0,359183100
11-06-2026,4260.0,4340.0,4140.0,4250.0,308861000
12-06-2026,4320.0,4320.0,4200.0,4200.0,241735800
15-06-2026,4300.0,4500.0,4300.0,4500.0,310948900
17-06-2026,4500.0,4570.0,4390.0,4490.0,286865700
18-06-2026,4440.0,4470.0,4340.0,4470.0,190568200
19-06-2026,4390.0,4470.0,4300.0,4310.0,377274300
22-06-2026,4320.0,4340.0,4220.0,4220.0,101336500
23-06-2026,4200.0,4210.0,4090.0,4120.0,248512500
24-06-2026,4130.0,4180.0,3970.0,3970.0,254221600
25-06-2026,3970.0,4090.0,3960.0,4000.0,275422800
26-06-2026,4000.0,4040.0,3900.0,3990.0,247361000
29-06-2026,3990.0,4010.0,3930.0,3940.0,120733900
